# time [s],                    x_linear_position [m],                    y_linear_position [m],                    z_linear_position [m],                    x_orientation,                    y_orientation,                    z_orientation,                    w_orientation
1.536097489751167059e+09,6.255000434219907038e+05,5.041745289405358024e+06,2.536081500611532746e+01,-4.326098133217431974e-02,2.950122695783690893e-02,-2.581962078046162179e-01,9.646724228345470165e-01
1.536097490185226917e+09,6.255001129106604494e+05,5.041745255873676389e+06,2.535242812427739523e+01,-4.151582932544495286e-02,3.222729088326504315e-02,-3.148985912273508658e-01,9.476690956661908416e-01
1.536097490625001907e+09,6.255001566801869776e+05,5.041745229435064830e+06,2.534767606858444111e+01,-3.978782131385433934e-02,3.433790379960388606e-02,-3.636436034111478754e-01,9.300543894503705555e-01
1.536097491078797817e+09,6.255002292500714539e+05,5.041745201982164755e+06,2.535723741692276434e+01,-4.483186302619713431e-02,6.729865689980006963e-03,-3.955073590184645660e-01,9.173433064712657181e-01
1.536097491522267342e+09,6.255003340709190816e+05,5.041745116432220675e+06,2.535380526448517102e+01,-4.454460383010236391e-02,8.424090706070381379e-03,-4.299891478895696006e-01,9.016951511805955111e-01
1.536097491976969242e+09,6.255004098033688497e+05,5.041745016027026810e+06,2.535219466092147655e+01,-4.420292065715816787e-02,1.006423568791243832e-02,-4.630126411969441302e-01,8.851915651751460778e-01
1.536097492450624943e+09,6.255005054058050737e+05,5.041744869690924883e+06,2.535018736280645513e+01,-2.368614554775753250e-02,6.910567122448127431e-03,-4.899540852945470371e-01,8.713989929270749002e-01
1.536097492867709160e+09,6.255005353234594222e+05,5.041744827879149467e+06,2.534952735642309563e+01,-2.358648397930666885e-02,7.243424767147407274e-03,-5.021763448582772238e-01,8.644131704433459795e-01
1.536097493328888178e+09,6.255006981481694384e+05,5.041744588224373758e+06,2.535203255911268982e+01,-1.924213342651910630e-02,-3.118924731394051575e-03,-5.086292034792454508e-01,8.607649772021304102e-01
1.536097493810188770e+09,6.255007867075111717e+05,5.041744421348850243e+06,2.535546063994323163e+01,-1.923504526320010677e-02,-3.162344700804878197e-03,-5.066852323100451416e-01,8.619107192561370479e-01
1.536097494230427980e+09,6.255008722388166934e+05,5.041744287723627873e+06,2.533916788357245053e+01,-6.522736380427190082e-03,5.104876542145443501e-03,-5.079599887363878130e-01,8.613408407758973429e-01
1.536097494694364786e+09,6.255009444597776746e+05,5.041744171941561624e+06,2.534138519084195806e+01,-6.528802196771020701e-03,5.097116466643967884e-03,-5.069353721762732690e-01,8.619442688376693917e-01
1.536097495157109499e+09,6.255010029487519059e+05,5.041744099765823223e+06,2.535942196480920785e+01,-2.277938648366505461e-02,-2.503885029399094408e-02,-4.910841339739432376e-01,8.704542083799957641e-01
1.536097495614289522e+09,6.255010877707707696e+05,5.041743984119154513e+06,2.535465925602714776e+01,-2.254792362110949466e-02,-2.524748726098668267e-02,-4.830502721361483731e-01,8.749380493021069460e-01
1.536097496061289787e+09,6.255011833813620033e+05,5.041743853978837840e+06,2.534993982460028050e+01,-2.252460472963266694e-02,-2.526829346020190506e-02,-4.822422956775510583e-01,8.753836437739904719e-01
1.536097496515311480e+09,6.255012479444234632e+05,5.041743744589617476e+06,2.532647161457258633e+01,-2.297144523055284424e-02,1.527669243310615828e-02,-4.818429147136043533e-01,8.758232361113870157e-01
1.536097496945993423e+09,6.255013374314194079e+05,5.041743565923539922e+06,2.532527005587339275e+01,-2.302468826528389356e-02,1.519632712080488252e-02,-4.787794723843543099e-01,8.775016536711958137e-01
1.536097497352355957e+09,6.255014315828451654e+05,5.041743447599836625e+06,2.532324446252098582e+01,1.598690934770752650e-02,3.057192156118173146e-02,-4.708082478030014562e-01,8.815607580548449063e-01
1.536097497820757866e+09,6.255015092703005066e+05,5.041743345218868926e+06,2.533100735412130078e+01,1.561714701110045699e-02,3.076245077474393588e-02,-4.601452027328932770e-01,8.871731334657682044e-01
1.536097498308924198e+09,6.255015829260842875e+05,5.041743236290165223e+06,2.535580718022647062e+01,-2.891254571398637393e-03,-5.563038347946832989e-03,-4.410957555312893241e-01,8.974381470071483013e-01
1.536097498765217304e+09,6.255016650016675703e+05,5.041743148195855319e+06,2.535677281708329289e+01,-2.771396211075368311e-03,-5.623709780793960042e-03,-4.217658292384561247e-01,9.066831191425922531e-01
1.536097499212545872e+09,6.255017546475835843e+05,5.041742979977885261e+06,2.536257845061420113e+01,-1.308333921094717404e-02,-2.300569661861515125e-02,-4.010814221914443811e-01,9.156600116479215457e-01
1.536097499676756144e+09,6.255018471202228684e+05,5.041742909557190724e+06,2.536598924500079733e+01,-1.235597384180763328e-02,-2.340439600239736101e-02,-3.721899949465006796e-01,9.277791611261309024e-01
1.536097500117015123e+09,6.255019463742000517e+05,5.041742819877968170e+06,2.536948640484267514e+01,-1.207390659281054254e-02,-2.355114904637466838e-02,-3.610169889932594578e-01,9.321836180798418470e-01
1.536097500546835423e+09,6.255020693183026742e+05,5.041742717573493719e+06,2.536903500683764179e+01,-9.994668911138107625e-03,-1.822366337587553314e-02,-3.577344879648478027e-01,9.335920098239098852e-01
1.536097500988043070e+09,6.255021950480329106e+05,5.041742557769184001e+06,2.536543814018737564e+01,-1.003791384923267971e-02,-1.819987909399072359e-02,-3.599503462578646507e-01,9.327399170805132922e-01
1.536097501456688643e+09,6.255022965380653040e+05,5.041742465119976550e+06,2.537775143109443476e+01,-1.385904171417484156e-02,-3.235720581098364135e-02,-3.615115009311941074e-01,9.317029424067232446e-01
1.536097501904927492e+09,6.255024239235387649e+05,5.041742375745563768e+06,2.538190184890290979e+01,-1.396090086566883701e-02,-3.231338812549000572e-02,-3.644446497329327239e-01,9.305595281742649050e-01
1.536097502363869190e+09,6.255025276416095439e+05,5.041742253511467017e+06,2.538630533644780840e+01,-7.817266743606092472e-02,-1.421664961325624140e-03,-3.664096948527459374e-01,9.271628489389479588e-01
1.536097502788622379e+09,6.255026604451137828e+05,5.041742149272881448e+06,2.538386284168964480e+01,-7.817864546736048859e-02,-1.042333065769873593e-03,-3.709042290319801705e-01,9.253740140185812146e-01
1.536097503227799416e+09,6.255027779220471857e+05,5.041741986726199277e+06,2.539795710198239576e+01,-7.357561788007889458e-02,8.335918387023173379e-03,-3.927472130729099398e-01,9.166606610636629515e-01
1.536097503689934015e+09,6.255028823427329771e+05,5.041741877404371276e+06,2.541461125306977920e+01,-7.332152553557674812e-02,1.033503628083925520e-02,-4.175467468180800723e-01,9.056333999692413039e-01
1.536097504160175085e+09,6.255029899674559711e+05,5.041741754228179343e+06,2.541684686320074960e+01,-6.513916859786000879e-02,2.101998485814147912e-03,-4.394913922134021100e-01,8.958793370131217237e-01
1.536097504589398384e+09,6.255030765369430883e+05,5.041741640720211901e+06,2.542107881460689356e+01,-6.505857568304011795e-02,3.861529923351518338e-03,-4.635408308353794471e-01,8.836754882111371723e-01
1.536097505059177399e+09,6.255031610474034678e+05,5.041741460176226683e+06,2.543077157203507710e+01,-6.493943698515700080e-02,5.513547615249147354e-03,-4.858470468134762354e-01,8.716106455404092346e-01
1.536097505483009815e+09,6.255032493891976774e+05,5.041741328039446846e+06,2.544656336207930991e+01,-7.286049545699502250e-02,-2.094209562181917686e-02,-5.115534203360586618e-01,8.559006221374111378e-01
1.536097505943753242e+09,6.255033261796812294e+05,5.041741182755592279e+06,2.545308678138747283e+01,-7.304169520355191514e-02,-2.030108196780737451e-02,-5.190542365092228883e-01,8.513727012269982630e-01
1.536097506369743347e+09,6.255034169028807664e+05,5.041741053270656615e+06,2.546882379303450250e+01,-6.177875119568835421e-02,-4.402533446090945574e-02,-5.210557950324470333e-01,8.501447019710297592e-01
1.536097506808949709e+09,6.255035066411775770e+05,5.041740906858288683e+06,2.549199709837775174e+01,-6.164752135465595417e-02,-4.420890503643971903e-02,-5.185246731982601220e-01,8.516908588865703678e-01
1.536097507258973598e+09,6.255035894137189025e+05,5.041740491861083545e+06,2.552645665969243183e+01,-4.933879834545706194e-02,-2.705949136666382579e-02,-5.216358737201978180e-01,8.513104499258595803e-01
1.536097507710955620e+09,6.255036633841304574e+05,5.041740359048348852e+06,2.553945437944202368e+01,-4.921629445858843183e-02,-2.728166884488097271e-02,-5.177922912053724014e-01,8.536536827502676505e-01
1.536097508164379120e+09,6.255037364495396614e+05,5.041740233951173723e+06,2.555326038831518431e+01,-5.524849271080843616e-02,-3.029562151592151212e-02,-5.173351174136210373e-01,8.534601078321017997e-01
1.536097508604671001e+09,6.255038129852741258e+05,5.041740119492561556e+06,2.555813666207917834e+01,-5.519646470414273087e-02,-3.039030954130848144e-02,-5.158709602149775808e-01,8.543459087378044714e-01
1.536097509089145899e+09,6.255038973379769595e+05,5.041739873708373867e+06,2.559675637295585204e+01,-5.515272679104809422e-02,-3.046961367271050838e-02,-5.146424505108161407e-01,8.550865029354457469e-01
1.536097509516522646e+09,6.255039811451283749e+05,5.041739718842726201e+06,2.561676761906819166e+01,-4.216091463973378056e-02,-2.382118620275387039e-02,-5.184015707641357329e-01,8.537650846655135961e-01
1.536097509988301992e+09,6.255040663077048957e+05,5.041739513865305111e+06,2.563996373994745781e+01,-4.266964233568526499e-02,-2.289745091292665416e-02,-5.368700477984006403e-01,8.422740409994706745e-01
1.536097510453425407e+09,6.255041213396030944e+05,5.041739399142413400e+06,2.562911860196295422e+01,-2.634108804502871548e-02,1.065203977153573144e-02,-5.453529070518806643e-01,8.377248282696250214e-01
1.536097510910277843e+09,6.255041654958286090e+05,5.041739288139183074e+06,2.562927456579623708e+01,-2.629837858676106754e-02,1.075705138026774102e-02,-5.486909437733853423e-01,8.355422965657580692e-01
1.536097511358695507e+09,6.255043022438214393e+05,5.041738825883230194e+06,2.569753499174196065e+01,-4.428024438828735004e-02,-4.768375592526146595e-02,-5.607685261792650921e-01,8.254115212574322236e-01
1.536097511794505358e+09,6.255043669155611424e+05,5.041738695547536016e+06,2.571333673651493612e+01,-4.461620765122813886e-02,-4.736955390384051112e-02,-5.665892305064342827e-01,8.214269068224513415e-01
1.536097512233430386e+09,6.255043991741116624e+05,5.041738566247796640e+06,2.571645108012389969e+01,-5.713539527447126370e-02,-2.281852106613655590e-02,-5.631503575511925819e-01,8.240610028955065447e-01
1.536097512681129932e+09,6.255044648498371243e+05,5.041738394734262489e+06,2.572323209641640318e+01,-5.721456643285000032e-02,-2.261927683894396010e-02,-5.660186295027793690e-01,8.220935304203408345e-01
1.536097513115512133e+09,6.255045352067119675e+05,5.041738118321500719e+06,2.570990137905979722e+01,-2.935126590057458157e-02,4.313541976983410742e-02,-5.716681532364746854e-01,8.188243775844197270e-01
1.536097513594095230e+09,6.255045937486673938e+05,5.041737972960520536e+06,2.572264027074798776e+01,-2.951089360553794255e-02,4.302636874393014899e-02,-5.686302481245470997e-01,8.209369523106692101e-01
1.536097514017803431e+09,6.255046412732040044e+05,5.041737870312172920e+06,2.573306136651395803e+01,-2.928785885544146414e-02,4.317849664300239115e-02,-5.728705683379858860e-01,8.179835882726663732e-01
1.536097514467351437e+09,6.255047160670568701e+05,5.041737721816606820e+06,2.576543703806125762e+01,-5.278642651072205927e-02,1.903047700757035240e-03,-5.778339816899553671e-01,8.144432829792440653e-01
1.536097514905349731e+09,6.255047703849017853e+05,5.041737579639689997e+06,2.577261774886395429e+01,-5.278453477244914732e-02,1.954815382414537041e-03,-5.786324429672106140e-01,8.138761991430113474e-01
1.536097515364596844e+09,6.255048486576272408e+05,5.041737375287291594e+06,2.579039893016547680e+01,-6.075164196290734619e-02,-1.839289054939753990e-02,-5.786030137622059089e-01,8.131355926543499812e-01
1.536097515779170752e+09,6.255049106857979205e+05,5.041737244715261273e+06,2.579880424649361359e+01,-6.071522746009856697e-02,-1.851274097533633575e-02,-5.769972594420489376e-01,8.142758145569678474e-01
1.536097516264232397e+09,6.255049735419464996e+05,5.041737078530441038e+06,2.581183624657483833e+01,-5.161519090312804287e-02,-1.276381411960274791e-02,-5.732530245479664499e-01,8.176514703489272673e-01
1.536097516724349260e+09,6.255050357194470707e+05,5.041736914335899986e+06,2.583309478625295341e+01,-5.163217765597413050e-02,-1.269492470824652025e-02,-5.743436315961059080e-01,8.168857631040894463e-01
1.536097517171318054e+09,6.255050863691357663e+05,5.041736706700344570e+06,2.585399240419920375e+01,-4.740924564951983639e-02,-2.385777506835501383e-02,-5.736563276741093453e-01,8.173748147057052771e-01
1.536097517611435652e+09,6.255051437692864565e+05,5.041736573842018843e+06,2.585797290862786113e+01,-4.743458283512583251e-02,-2.380735927242510000e-02,-5.745249812757434738e-01,8.167644800588711451e-01
1.536097518121780872e+09,6.255052052583508193e+05,5.041736407376542687e+06,2.585929080244701339e+01,-4.740526986728551412e-02,-2.386567394980855170e-02,-5.735201307178354746e-01,8.174703845749571318e-01
1.536097518560513020e+09,6.255052658889401937e+05,5.041736267728670500e+06,2.586463220844466804e+01,-3.521584285227361000e-02,-1.794636608320784171e-02,-5.733139396119975029e-01,8.183818784670041646e-01
1.536097518974248409e+09,6.255053275022492744e+05,5.041736128697137348e+06,2.587410309062681790e+01,-3.520139478837801261e-02,-1.797468910277161616e-02,-5.726554197900067811e-01,8.188428069793020070e-01
1.536097519458702803e+09,6.255053915166130755e+05,5.041735868661086075e+06,2.590029807935219708e+01,-3.755033594276739606e-02,-2.169010492130855894e-02,-5.734727360768997473e-01,8.180761166270302809e-01
1.536097519914309740e+09,6.255054502300460590e+05,5.041735733019664884e+06,2.591514879293492868e+01,-3.758114401550124994e-02,-2.163668170950015096e-02,-5.746355628155771500e-01,8.172597393526201959e-01
1.536097520392158508e+09,6.255055066927240696e+05,5.041735577273172326e+06,2.594215969920076503e+01,-5.070038946011185682e-02,-3.542447242842634153e-02,-5.746861307365020988e-01,8.160333500543153207e-01
1.536097520791134119e+09,6.255055587575968821e+05,5.041735456205992028e+06,2.595431146634639319e+01,-5.070394399139147024e-02,-3.541938455079640669e-02,-5.747680154246486151e-01,8.159756771537811648e-01
1.536097521259772062e+09,6.255055982364723459e+05,5.041735198981737718e+06,2.595987189245674287e+01,-3.638703282987095639e-02,-1.210527941391837184e-02,-5.898953095685410819e-01,8.065686392373460079e-01
1.536097521730485678e+09,6.255056456148878206e+05,5.041735031099344604e+06,2.598465046288128732e+01,-3.662174544169941037e-02,-1.137548718317209391e-02,-6.059006692970654306e-01,7.946155202344824531e-01
1.536097522198772430e+09,6.255056854086491512e+05,5.041734869712009095e+06,2.600396510714293896e+01,-4.580439181583592645e-02,-1.883836400146405091e-02,-6.209344512611222333e-01,7.822962872014532776e-01
1.536097522653799772e+09,6.255057159512770595e+05,5.041734718298676424e+06,2.601486730507204470e+01,-4.603357382364307165e-02,-1.827118903885228962e-02,-6.305493645107324019e-01,7.745673454563141158e-01
1.536097523110014677e+09,6.255057533350648591e+05,5.041734543200063519e+06,2.603170621308059651e+01,-4.603701999365997916e-02,-1.826250415396600199e-02,-6.306954809052659483e-01,7.744483740687982953e-01
1.536097523532114983e+09,6.255058018419914879e+05,5.041734383516897447e+06,2.604338709405222119e+01,-3.921420044667921212e-02,-1.036433772615245018e-02,-6.275877897883765932e-01,7.774885163752365269e-01
1.536097524042005777e+09,6.255058341468580766e+05,5.041734220406288281e+06,2.605855857010569210e+01,-3.913249555549078162e-02,-1.066868336645049840e-02,-6.215284753978744803e-01,7.823408344554306781e-01
1.536097524510378361e+09,6.255058920269437367e+05,5.041734087071834132e+06,2.607964590889754319e+01,-2.850734880173329960e-02,-3.057489742072520139e-02,-6.199589511834461275e-01,7.835198820448208146e-01
1.536097524936722755e+09,6.255059282835498452e+05,5.041733932143446058e+06,2.609113781707782920e+01,-2.843758189956262922e-02,-3.063979803616893177e-02,-6.181713745614830779e-01,7.849309895683665994e-01
1.536097525373026133e+09,6.255059560650535859e+05,5.041733587224869058e+06,2.610739864448411751e+01,-3.245870845464698951e-02,-3.158194006515045726e-02,-6.199136231906435812e-01,7.833620574739540432e-01
1.536097525841141939e+09,6.255060113065784099e+05,5.041733400389909744e+06,2.612406275405429668e+01,-3.235799028424754531e-02,-3.168512517865549466e-02,-6.174163368463541079e-01,7.853318281480808905e-01
1.536097526264396906e+09,6.255060475052876864e+05,5.041733337756599300e+06,2.610057846185972963e+01,-3.484488236623611325e-03,2.503578953086397010e-02,-6.114994783095683006e-01,7.908409799772776472e-01
1.536097526709556818e+09,6.255060774089662591e+05,5.041733174322731793e+06,2.611128232910938607e+01,-3.545818379422592363e-03,2.502717698273289326e-02,-6.095599903162489674e-01,7.923368512128851071e-01
1.536097527176955938e+09,6.255061233017676277e+05,5.041732845319100656e+06,2.616760810033580142e+01,-4.953932761895234183e-02,-3.785625514796209928e-02,-6.021458680256011053e-01,7.959479333379350097e-01
1.536097527636961937e+09,6.255061505381555762e+05,5.041732702757665887e+06,2.617870300076574708e+01,-4.913012523767377321e-02,-3.838582849042068701e-02,-5.935674867397628951e-01,8.023655012839696621e-01
1.536097528092896938e+09,6.255062030410664156e+05,5.041732559274257161e+06,2.618863701588744775e+01,-4.936380350547878854e-02,-3.808485182113723749e-02,-5.984600752004407553e-01,7.987229165087961213e-01
1.536097528524238586e+09,6.255062339584954316e+05,5.041732451840063557e+06,2.616849504918837610e+01,-2.275333131850078641e-02,-2.840157090088998599e-03,-5.907841585827402486e-01,8.065037491477008436e-01
1.536097528967408657e+09,6.255062798698983388e+05,5.041732300129570067e+06,2.617000190636985124e+01,-2.274499553015862235e-02,-2.906158412563913853e-03,-5.884417970324556935e-01,8.082143718883180172e-01
1.536097529407701731e+09,6.255063278055675328e+05,5.041731994826762937e+06,2.619570005548954938e+01,-2.935655448302110920e-02,-2.732512602466145857e-02,-5.880790037571518303e-01,8.078085265312674457e-01
1.536097529842346668e+09,6.255063727699578740e+05,5.041731857837864198e+06,2.620434491486392403e+01,-2.935576085367929550e-02,-2.732597862986447038e-02,-5.880555419321552568e-01,8.078256060558497431e-01
1.536097530296756506e+09,6.255064194118385203e+05,5.041731712218161672e+06,2.620271963890698785e+01,-1.509257113001423803e-02,-1.344071505955119622e-02,-6.080984643517211019e-01,7.936043215157361219e-01
1.536097530783114910e+09,6.255064579343997175e+05,5.041731561404547654e+06,2.621057173662318718e+01,-1.552693269828104086e-02,-1.293649433230024959e-02,-6.338987190960243545e-01,7.731519743257420085e-01
1.536097531229872227e+09,6.255064601671363926e+05,5.041731341511868872e+06,2.621930448376432210e+01,-2.543046345394588126e-02,-7.556977419008668352e-03,-6.535825784351978474e-01,7.563901088636766357e-01
1.536097531731457233e+09,6.255064678057254059e+05,5.041731203536390327e+06,2.622423842899058499e+01,-2.564930497109222871e-02,-6.777133147119644881e-03,-6.763684795944588934e-01,7.360855000826236338e-01
1.536097532166121483e+09,6.255064626819114201e+05,5.041731070046694949e+06,2.622426924666842041e+01,-2.003342899385459480e-02,3.067511619682334939e-04,-7.137577108050439101e-01,7.001060618883515607e-01
1.536097532565176487e+09,6.255064464657342760e+05,5.041730962204058655e+06,2.622913631303487847e+01,-1.998185026172651785e-02,1.469024725837717168e-03,-7.531903155164960673e-01,6.574974648153664170e-01
1.536097533022165060e+09,6.255064183610285399e+05,5.041730856871137396e+06,2.623394426860328821e+01,-1.987366145426457814e-02,2.543610412083755542e-03,-7.875252291359436940e-01,6.159566389778198259e-01
1.536097533489708900e+09,6.255063661107897060e+05,5.041730684531343170e+06,2.624469045187030503e+01,-1.774450271223526610e-02,2.928365413006914306e-03,-8.167920037961429180e-01,5.766518705719989590e-01
1.536097533955483437e+09,6.255063274347356055e+05,5.041730652212717570e+06,2.624772162856413615e+01,-1.751314731710470335e-02,4.090522160557055580e-03,-8.529928165024646125e-01,5.216127033486593900e-01
1.536097534422118187e+09,6.255063217310080072e+05,5.041730650668481365e+06,2.625312008100552319e+01,1.777984974936065027e-02,1.314114140405796098e-02,8.795592612348472894e-01,-4.752753868248372204e-01
1.536097534878049374e+09,6.255062883022220340e+05,5.041730646016426384e+06,2.625410411768269370e+01,1.837347144273622501e-02,1.229748761553525922e-02,9.007713187968103830e-01,-4.337305829412352876e-01
1.536097535306386232e+09,6.255061637562863762e+05,5.041730375183548778e+06,2.625937170616434813e+01,2.694260436800320277e-03,1.260100006413048500e-02,9.213977428933219915e-01,-3.884072027514092196e-01
1.536097535764558315e+09,6.255058357574222609e+05,5.041730141282638535e+06,2.625135963851834475e+01,3.239995644493717363e-03,1.247183507512770323e-02,9.374252481909596257e-01,-3.479480705682964636e-01
1.536097536194618940e+09,6.255057527426452143e+05,5.041730037455623038e+06,2.624664251446111152e+01,-1.317357434550840700e-02,1.326064159308342101e-02,9.504723571488579159e-01,-3.102465320022074757e-01
1.536097536634227037e+09,6.255057891595476540e+05,5.041730149308931082e+06,2.624367668496755002e+01,-1.247320704342008181e-02,1.392145044701977551e-02,9.651880754313296729e-01,-2.608880820748027407e-01
1.536097537089101315e+09,6.255054321564666461e+05,5.041729872791703790e+06,2.625067582622592610e+01,-9.496910722090778564e-03,2.282147960821206620e-02,9.755308482439943862e-01,-2.184686542265992237e-01
1.536097537540319920e+09,6.255053122884139884e+05,5.041729765102949925e+06,2.625880226091019054e+01,-8.929947631542553207e-03,2.304923599751864879e-02,9.806325599331014997e-01,-1.942904299091464393e-01
1.536097537995960236e+09,6.255052126425014576e+05,5.041729739189533517e+06,2.625881141650839368e+01,-8.237718791788091466e-03,2.330560520301550032e-02,9.859967757691433521e-01,-1.649222450977493870e-01
1.536097538428175449e+09,6.255050842416386586e+05,5.041729714738127775e+06,2.625508371395050133e+01,-1.537973370644328888e-02,3.212209386177417719e-02,9.910491176087194987e-01,-1.286595560540804151e-01
1.536097538879225731e+09,6.255049653677790193e+05,5.041729694340398535e+06,2.625166288783560020e+01,-1.408504922564591220e-02,3.271049542970681789e-02,9.953955230730094916e-01,-8.899094068085962317e-02
1.536097539329081059e+09,6.255048457875282038e+05,5.041729595076679252e+06,2.624686079416726159e+01,-3.147569746785155997e-02,2.895718729474197964e-02,9.980614100843313574e-01,-4.521264727226115970e-02
1.536097539765725374e+09,6.255047064527638722e+05,5.041729607976376079e+06,2.624213663638141014e+01,-3.035994081021627447e-02,3.012494350385820294e-02,9.990568307005207593e-01,-7.497386445998299037e-03
1.536097540225472450e+09,6.255045091992213856e+05,5.041729639560483396e+06,2.623139899459897606e+01,-2.561420221123022686e-02,2.342672540627388847e-02,9.986531738598022345e-01,3.856085478260524307e-02
1.536097540689876556e+09,6.255043795845903223e+05,5.041729663076817058e+06,2.622754673457444241e+01,-2.457382610648969207e-02,2.451582934894831062e-02,9.960402741730985943e-01,8.184664566737008540e-02
1.536097541150830746e+09,6.255042245725068497e+05,5.041729698181609623e+06,2.622456262881976130e+01,-1.591462441954481430e-02,2.927623926521175785e-02,9.920779624747410042e-01,1.211236678607335859e-01
1.536097541589818478e+09,6.255041369627558161e+05,5.041729521737582982e+06,2.623124110311358237e+01,-1.484671082198744246e-02,2.983200686674263719e-02,9.870552320632138832e-01,1.568808318460414575e-01
1.536097542033587933e+09,6.255040023932928452e+05,5.041729595580570400e+06,2.621863114026109187e+01,-1.270917324888260966e-02,3.080341492852676361e-02,9.735579132477818476e-01,2.259969382462853615e-01
1.536097542499018908e+09,6.255040181111737620e+05,5.041729584555299021e+06,2.619552182155309339e+01,-6.032403505840836649e-02,2.621731525919596476e-02,9.529374955302676309e-01,2.959455909240296667e-01
1.536097542983923197e+09,6.255039612909985008e+05,5.041729599842606112e+06,2.618915603104760947e+01,-5.885925291627391170e-02,2.935856214575661982e-02,9.360251623585106318e-01,3.457319172517858141e-01
1.536097543449889898e+09,6.255038301013925811e+05,5.041729510668127798e+06,2.620178488105563730e+01,-3.456744842131043854e-02,-3.498605850622015217e-03,9.264782603290598884e-01,3.747410898265371437e-01
1.536097543903764725e+09,6.255037257263086503e+05,5.041729614660502411e+06,2.617939441348418228e+01,-3.467515163413150553e-02,-2.186913900443045178e-03,9.116208934303340339e-01,4.095609819404452123e-01
1.536097544341348171e+09,6.255036847302799579e+05,5.041729667750100605e+06,2.617887426148591956e+01,-3.431200625303702095e-02,-3.447437426199035509e-02,8.983305764076598976e-01,4.366192611844075255e-01
1.536097544815732002e+09,6.255034983770566760e+05,5.041729887657159939e+06,2.614753740169296492e+01,-3.495011988059679858e-02,-3.382728742001264027e-02,8.900161834218252022e-01,4.533270309537960063e-01
1.536097545247237921e+09,6.255034119741744362e+05,5.041729997161692008e+06,2.613287100853578337e+01,-5.214390215003002205e-02,-3.393668870317158304e-02,8.829965027247865805e-01,4.652381011957511525e-01
1.536097545694062471e+09,6.255033531610146165e+05,5.041730018882812932e+06,2.613136514828944357e+01,-5.269354082552531876e-02,-3.307682159513782721e-02,8.752465428112343737e-01,4.796590496648782675e-01
1.536097546155110121e+09,6.255032559064559173e+05,5.041730158784361556e+06,2.614114441382656651e+01,-2.862015231698783121e-02,-3.236968390146985342e-02,8.670417501263476545e-01,4.963584329728988331e-01
1.536097546592098475e+09,6.255031804989660159e+05,5.041730287056891248e+06,2.614280352874538949e+01,-2.914529945543222617e-02,-3.189766565411712718e-02,8.588147375186777621e-01,5.104609065013664404e-01
1.536097547084630251e+09,6.255031025560487760e+05,5.041730441350886598e+06,2.615259997620151466e+01,-2.985279495144248924e-02,-3.123652010253049130e-02,8.471598292006919939e-01,5.295784306730461077e-01
1.536097547539473534e+09,6.255030206731584622e+05,5.041730540613358840e+06,2.617003412040515542e+01,-1.983205643180375663e-02,-2.548750027814462166e-02,8.388661480293877482e-01,5.433789309106449306e-01
1.536097547987501621e+09,6.255029558658211026e+05,5.041730695049400441e+06,2.619448170553529209e+01,-2.035262749782980329e-02,-2.507376490831108445e-02,8.275004127169582890e-01,5.605355865781593838e-01
1.536097548422914028e+09,6.255028963184370659e+05,5.041730837407700717e+06,2.620284893570861229e+01,-2.725919305255468036e-02,-5.730796014838504364e-03,8.166377393969941334e-01,5.764780108241134293e-01
1.536097548881289005e+09,6.255028394455886446e+05,5.041731025294500403e+06,2.620848349489996920e+01,-2.736474205896438638e-02,-5.203510438778882752e-03,8.053571009414115522e-01,5.921351487071219166e-01
1.536097549345418215e+09,6.255027894115544623e+05,5.041731133369710296e+06,2.620735699190615620e+01,-3.281820869998354484e-02,3.058796926555670207e-03,8.138612006351731987e-01,5.801237411447327519e-01
1.536097549780257463e+09,6.255029056664099917e+05,5.041731069262420759e+06,2.618531808662335791e+01,-3.288552731537443957e-02,2.221070485901648246e-03,8.283874527789185649e-01,5.591849756722202525e-01
1.536097550243084192e+09,6.255026814166065305e+05,5.041731313048270531e+06,2.619491753212365026e+01,-4.301301631325787911e-02,1.931773079858719808e-03,8.541084334659270194e-01,5.183096878920777639e-01
1.536097550699685335e+09,6.255026148038719548e+05,5.041731415422332473e+06,2.618604243316596580e+01,-4.304807110876127801e-02,8.455136969255008100e-04,8.669184157676619318e-01,4.965869602429072716e-01
1.536097551185407877e+09,6.255025349006450269e+05,5.041731513562900014e+06,2.616554690956689200e+01,-4.073672451190785138e-02,-1.780475455601246773e-02,8.739912690824513941e-01,4.839036800427202190e-01
1.536097551634700775e+09,6.255024708305146778e+05,5.041731843999803066e+06,2.610549223594549417e+01,-4.074206044263455756e-02,-1.779254112395507736e-02,8.738461583114612852e-01,4.841656757717769932e-01
1.536097552073168755e+09,6.255023763967828127e+05,5.041732016108601354e+06,2.608179021878322246e+01,-4.068946734456743708e-02,-1.791248882691348979e-02,8.752687041985498517e-01,4.815892497158060226e-01
1.536097552538572073e+09,6.255022724433135008e+05,5.041732184911929071e+06,2.607121659960899862e+01,-3.918848059503222958e-02,-2.876563883454084231e-02,8.754514113660535335e-01,4.808551001583309392e-01
1.536097552985121489e+09,6.255021747164452681e+05,5.041732326315218583e+06,2.605718763629230850e+01,-3.935576642942827802e-02,-2.853633889725080974e-02,8.726289223491101588e-01,4.859583983129879270e-01
