# time [s],                    latitude [deg, +ve = towards North]                    longitude [deg, +ve = towards East]                    altitude [m]
1.536097578960881948e+09,4.551792490666666424e+01,-7.339310825666666460e+01,2.659000015258789062e+01
1.536097579006483555e+09,4.551792497500000678e+01,-7.339310844500000997e+01,2.659000015258789062e+01
1.536097579049867392e+09,4.551792472666666356e+01,-7.339310886500000208e+01,2.657999992370605469e+01
1.536097579092615128e+09,4.551792488166667283e+01,-7.339310907166667164e+01,2.660000038146972656e+01
1.536097579141018629e+09,4.551792505499999208e+01,-7.339310937000000479e+01,2.660000038146972656e+01
1.536097579231761217e+09,4.551792510499999622e+01,-7.339310958333334156e+01,2.660000038146972656e+01
1.536097579281304836e+09,4.551792547499999131e+01,-7.339310971333333100e+01,2.654000091552734375e+01
1.536097579329295874e+09,4.551792548666666960e+01,-7.339310985666665488e+01,2.654000091552734375e+01
1.536097579376942396e+09,4.551792564000000851e+01,-7.339310999999999297e+01,2.654000091552734375e+01
1.536097579426657438e+09,4.551792573833333222e+01,-7.339311013833334130e+01,2.654000091552734375e+01
1.536097579474540710e+09,4.551792561000000603e+01,-7.339311046166666586e+01,2.652000045776367188e+01
1.536097579523056030e+09,4.551792596166666982e+01,-7.339311069833334500e+01,2.654000091552734375e+01
1.536097579571491241e+09,4.551792609666666323e+01,-7.339311068499999635e+01,2.654000091552734375e+01
1.536097579620799541e+09,4.551792622333334037e+01,-7.339311084833333609e+01,2.654000091552734375e+01
1.536097579669332266e+09,4.551792631166666325e+01,-7.339311095166665666e+01,2.654000091552734375e+01
1.536097579717859983e+09,4.551792645666666459e+01,-7.339311110833334340e+01,2.654000091552734375e+01
1.536097579765197754e+09,4.551792661500000037e+01,-7.339311124500000005e+01,2.652000045776367188e+01
1.536097579813587427e+09,4.551792675666667520e+01,-7.339311139166666464e+01,2.652000045776367188e+01
1.536097579868718624e+09,4.551792697999999149e+01,-7.339311140833333980e+01,2.654000091552734375e+01
1.536097579911099434e+09,4.551792702499999876e+01,-7.339311159833333420e+01,2.654000091552734375e+01
1.536097579959061861e+09,4.551792713999999762e+01,-7.339311178999999186e+01,2.654000091552734375e+01
1.536097580005447865e+09,4.551792719166666501e+01,-7.339311193499999320e+01,2.654000091552734375e+01
1.536097580048824072e+09,4.551792723499999482e+01,-7.339311204833332170e+01,2.655999946594238281e+01
1.536097580096201897e+09,4.551792725666665973e+01,-7.339311219333333725e+01,2.655999946594238281e+01
1.536097580139933348e+09,4.551792729333332943e+01,-7.339311213833333625e+01,2.656999969482421875e+01
1.536097580230265141e+09,4.551792735499999765e+01,-7.339311225999999522e+01,2.655999946594238281e+01
1.536097580278949022e+09,4.551792724499999565e+01,-7.339311249499999690e+01,2.660000038146972656e+01
1.536097580328536272e+09,4.551792717666667443e+01,-7.339311262500000055e+01,2.657999992370605469e+01
1.536097580376440525e+09,4.551792729666666304e+01,-7.339311271833334160e+01,2.657999992370605469e+01
1.536097580425074339e+09,4.551792739000000410e+01,-7.339311288000000388e+01,2.656999969482421875e+01
1.536097580474144936e+09,4.551792767666667316e+01,-7.339311294666666186e+01,2.660000038146972656e+01
1.536097580521885395e+09,4.551792767833333642e+01,-7.339311300666666682e+01,2.660000038146972656e+01
1.536097580570918560e+09,4.551792777666666012e+01,-7.339311317333333307e+01,2.660000038146972656e+01
1.536097580619742155e+09,4.551792793666666626e+01,-7.339311332000001187e+01,2.660000038146972656e+01
1.536097580666923046e+09,4.551792790166665981e+01,-7.339311345333334202e+01,2.663999938964843750e+01
1.536097580716029167e+09,4.551792793166666229e+01,-7.339311354333332815e+01,2.663999938964843750e+01
1.536097580764386892e+09,4.551792806333332919e+01,-7.339311365666667086e+01,2.662999916076660156e+01
1.536097580812374115e+09,4.551792822833332508e+01,-7.339311381833333314e+01,2.664999961853027344e+01
1.536097580862131357e+09,4.551792841333332973e+01,-7.339311396166665702e+01,2.661000061035156250e+01
1.536097580909029007e+09,4.551792860499999449e+01,-7.339311408333333020e+01,2.661000061035156250e+01
1.536097580957896948e+09,4.551792881666666801e+01,-7.339311434500000075e+01,2.659000015258789062e+01
1.536097581004104376e+09,4.551792888666667380e+01,-7.339311445166666203e+01,2.660000038146972656e+01
1.536097581047667980e+09,4.551792895499999503e+01,-7.339311454166666238e+01,2.662000083923339844e+01
1.536097581091231823e+09,4.551792930500000978e+01,-7.339311479500000246e+01,2.662000083923339844e+01
1.536097581181661606e+09,4.551792934333332852e+01,-7.339311498666666012e+01,2.661000061035156250e+01
1.536097581228792429e+09,4.551792952000000980e+01,-7.339311510666667004e+01,2.661000061035156250e+01
1.536097581278495789e+09,4.551792966333334078e+01,-7.339311529666666445e+01,2.654000091552734375e+01
1.536097581327143908e+09,4.551793007666666568e+01,-7.339311558999999363e+01,2.655999946594238281e+01
1.536097581374719858e+09,4.551793017333332614e+01,-7.339311563500000091e+01,2.655999946594238281e+01
1.536097581423827410e+09,4.551793032166666819e+01,-7.339311569333332841e+01,2.654999923706054688e+01
1.536097581472575426e+09,4.551793026166667033e+01,-7.339311576833333106e+01,2.662999916076660156e+01
1.536097581521329165e+09,4.551793019499999104e+01,-7.339311581166666087e+01,2.662000083923339844e+01
1.536097581568918467e+09,4.551793040666666457e+01,-7.339311580333333040e+01,2.662999916076660156e+01
1.536097581617628098e+09,4.551793052500000414e+01,-7.339311597333333737e+01,2.662000083923339844e+01
1.536097581665353775e+09,4.551793096500000502e+01,-7.339311603833333209e+01,2.659000015258789062e+01
1.536097581714459896e+09,4.551793101166666133e+01,-7.339311608666666586e+01,2.657999992370605469e+01
1.536097581763185978e+09,4.551793119333333237e+01,-7.339311627333333377e+01,2.657999992370605469e+01
1.536097581811620474e+09,4.551793126166667491e+01,-7.339311632666665730e+01,2.657999992370605469e+01
1.536097581861581802e+09,4.551793098333332921e+01,-7.339311649666666426e+01,2.662999916076660156e+01
1.536097581908785582e+09,4.551793122666666136e+01,-7.339311668333333216e+01,2.662999916076660156e+01
1.536097581957990885e+09,4.551793129666666715e+01,-7.339311679166667091e+01,2.662999916076660156e+01
1.536097582004458189e+09,4.551793138500000424e+01,-7.339311678500000369e+01,2.662999916076660156e+01
1.536097582046400309e+09,4.551793094666666661e+01,-7.339311706166667193e+01,2.665999984741210938e+01
1.536097582132934093e+09,4.551793083666666462e+01,-7.339311709499999381e+01,2.664999961853027344e+01
1.536097582181282997e+09,4.551793091166666017e+01,-7.339311714166666434e+01,2.663999938964843750e+01
1.536097582229035854e+09,4.551793104833333814e+01,-7.339311719666666534e+01,2.664999961853027344e+01
1.536097582276977062e+09,4.551793165833332466e+01,-7.339311712333332594e+01,2.661000061035156250e+01
1.536097582325268507e+09,4.551793164499999733e+01,-7.339311709833333452e+01,2.661000061035156250e+01
1.536097582374795914e+09,4.551793174833333211e+01,-7.339311717500000043e+01,2.661000061035156250e+01
1.536097582422252417e+09,4.551793188833333659e+01,-7.339311720999999977e+01,2.660000038146972656e+01
1.536097582470768690e+09,4.551793249000000685e+01,-7.339311730333334083e+01,2.653000068664550781e+01
1.536097582519812107e+09,4.551793264500000191e+01,-7.339311738833333720e+01,2.652000045776367188e+01
1.536097582568243742e+09,4.551793283833333703e+01,-7.339311746166666239e+01,2.653000068664550781e+01
1.536097582618132353e+09,4.551793297833332730e+01,-7.339311749166667198e+01,2.653000068664550781e+01
1.536097582665829659e+09,4.551793286000000194e+01,-7.339311757833334582e+01,2.653000068664550781e+01
1.536097582713629961e+09,4.551793292333333341e+01,-7.339311756000000742e+01,2.652000045776367188e+01
1.536097582762141228e+09,4.551793315166666076e+01,-7.339311767833332567e+01,2.651000022888183594e+01
1.536097582810542583e+09,4.551793328833333874e+01,-7.339311776499999951e+01,2.650000000000000000e+01
1.536097582858775139e+09,4.551793410166666831e+01,-7.339311766333334219e+01,2.643000030517578125e+01
1.536097582907846689e+09,4.551793428999999236e+01,-7.339311775999999554e+01,2.643000030517578125e+01
1.536097582954690933e+09,4.551793447166666340e+01,-7.339311793499999226e+01,2.643000030517578125e+01
1.536097583001160383e+09,4.551793468666666342e+01,-7.339311798666666675e+01,2.643000030517578125e+01
1.536097583087697744e+09,4.551793512666666430e+01,-7.339311799000000747e+01,2.645000076293945312e+01
1.536097583131317616e+09,4.551793551333333454e+01,-7.339311810666666247e+01,2.645999908447265625e+01
1.536097583179059267e+09,4.551793580000000361e+01,-7.339311817333333465e+01,2.645999908447265625e+01
1.536097583226971149e+09,4.551793604333333576e+01,-7.339311826666667571e+01,2.645999908447265625e+01
1.536097583276128769e+09,4.551793658333333070e+01,-7.339311838499999396e+01,2.639999961853027344e+01
1.536097583325391293e+09,4.551793690666666947e+01,-7.339311854666667045e+01,2.639999961853027344e+01
1.536097583372627974e+09,4.551793695666666650e+01,-7.339311856166666814e+01,2.640999984741210938e+01
1.536097583421352625e+09,4.551793721166666984e+01,-7.339311872833333439e+01,2.640999984741210938e+01
1.536097583470108032e+09,4.551793747499998943e+01,-7.339311887000000922e+01,2.639999961853027344e+01
1.536097583518520117e+09,4.551793809499999810e+01,-7.339311920333332750e+01,2.642000007629394531e+01
1.536097583573363781e+09,4.551793830999999813e+01,-7.339311935000000631e+01,2.643000030517578125e+01
1.536097583615196466e+09,4.551793852833332465e+01,-7.339311940333332984e+01,2.643000030517578125e+01
1.536097583663773775e+09,4.551793857666666554e+01,-7.339311969666665902e+01,2.642000007629394531e+01
1.536097583713045835e+09,4.551793874833333575e+01,-7.339311970666666696e+01,2.640999984741210938e+01
1.536097583762352943e+09,4.551793910166666279e+01,-7.339311976333333121e+01,2.643000030517578125e+01
1.536097583809293985e+09,4.551793892499999572e+01,-7.339311974000000305e+01,2.639999961853027344e+01
1.536097583858808756e+09,4.551793900166667584e+01,-7.339311992166666698e+01,2.645999908447265625e+01
1.536097583908003092e+09,4.551793955833333172e+01,-7.339312016000000938e+01,2.646999931335449219e+01
1.536097583955482960e+09,4.551793983166667346e+01,-7.339312028166666835e+01,2.646999931335449219e+01
1.536097584001930237e+09,4.551794000500000692e+01,-7.339312033500000609e+01,2.646999931335449219e+01
1.536097584087546587e+09,4.551794002833333508e+01,-7.339312042000000247e+01,2.648999977111816406e+01
1.536097584131018162e+09,4.551794032500000498e+01,-7.339312051166666606e+01,2.648999977111816406e+01
1.536097584178976774e+09,4.551794043833333347e+01,-7.339312053833333493e+01,2.648999977111816406e+01
1.536097584228124619e+09,4.551794050666667601e+01,-7.339312052666667796e+01,2.648999977111816406e+01
1.536097584275333405e+09,4.551794032999999473e+01,-7.339312076999999590e+01,2.652000045776367188e+01
1.536097584324328899e+09,4.551794044500000780e+01,-7.339312081999999293e+01,2.652000045776367188e+01
1.536097584372925043e+09,4.551794058666666132e+01,-7.339312076666666940e+01,2.652000045776367188e+01
1.536097584420762777e+09,4.551794069666666331e+01,-7.339312084166665784e+01,2.652000045776367188e+01
1.536097584470582724e+09,4.551794087333333039e+01,-7.339312087999999790e+01,2.651000022888183594e+01
1.536097584518490791e+09,4.551794107833332959e+01,-7.339312089666667305e+01,2.651000022888183594e+01
1.536097584566317797e+09,4.551794122166666057e+01,-7.339312097333332474e+01,2.651000022888183594e+01
1.536097584615729094e+09,4.551794141166666918e+01,-7.339312101000000155e+01,2.648999977111816406e+01
1.536097584662801981e+09,4.551794194333333365e+01,-7.339312087333333068e+01,2.652000045776367188e+01
1.536097584711929798e+09,4.551794212166666398e+01,-7.339312094999999658e+01,2.652000045776367188e+01
1.536097584760181904e+09,4.551794238333333453e+01,-7.339312109333333467e+01,2.652000045776367188e+01
1.536097584808557987e+09,4.551794535666666519e+01,-7.339312229833333845e+01,2.667000007629394531e+01
1.536097584857852936e+09,4.551794263000000029e+01,-7.339312128000000257e+01,2.647999954223632812e+01
